RETRO_RISK_SERIES,STATEMENT_SEGMENT,NPV_STATEMENT_NUMBER_SEGMENT,COHORT,RETRO_RISK_GROUP,COMBINED_UTIL_GROUP,IS_IN_IN,IS_SWAP_IN,IS_4K_PLUS,REAL_OUTCOME,CREDIT_LIMIT_BUCKET,CLIP_AMOUNT_GROUP_ASSUMPTIONS,STATEMENT_SEGMENT_NEW,ELIGIBILITY_CATEGORY,REWARDS_TYPE,APR_TYPE,STATEMENTS_SINCE_CLIP,ORIGINAL_STATEMENTS,OPEN_STATEMENTS,CHARGED_OFF_STATEMENTS,CHARGEOFFS_PBAD,PRINCIPAL_BALANCE_OPEN_ACCOUNTS,PURCHASE_BALANCE_OPEN_ACCOUNTS,TOTAL_BALANCE_OPEN_ACCOUNTS,CREDIT_LIMIT_OPEN_ACCOUNTS,BKT2_ACCOUNTS,VOLUNTARY_CLOSURES,PRINCIPAL_BALANCE_CHARGEDOFF_ACCOUNTS,CREDIT_LIMIT_CHARGEDOFF_ACCOUNTS,CASH_ADVANCE_TAKERS,CASH_ADVANCE_AMOUNT,LATE_FEES,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS,AVERAGE_PURCHASE_BALANCE_OPEN_ACCOUNTS,OPEN_STATEMENTS_ASSUMPTIONS,CREDIT_LIMIT_OPEN_ACCOUNTS_ASSUMPTIONS,ORIGINAL_STATEMENTS_ASSUMPTIONS,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS_ASSUMPTIONS,PBAD,SEVERITY,UTILIZATION,CREDIT_LINE,CASH_ADVANCE_AGGREGATE,PENALTY_AGGREGATE,PVOL_AGGREGATE,ATTRITION_AGGREGATE,OUTSTANDING_AGGREGATE,REVOLVE_AGGREGATE,PBAD_PER_OPEN,UTILIZATION_PER_OPEN,FINAL_PURCHASE_VOLUME_PERCENTAGE,UTIL_OPEN_ASMPT,SEVERITY_ASMPT,CLOSE_OPEN_ASMPT,CREDIT_LINE_PER_OPEN,CASH_INCIDENCE_ASMPT,PENALTY_FEE_RATE_ASMPT,OUTSTANDINGS_PER_ORIGINAL_ASMPT,REVOLVE_RATE_ASMPT
F,18,Y2,2024 Q2,2.0,2.0,True,False,False,APPROVED,2,2000,Y2,Not Eligible,Rewards,Low,41,1,,,,,,,,,0,,,,,,,,29,105650.00,1,19184.25404302,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.004387712108,0.2805266,0.02406350733646456,0.2805266,0.7932,0.0014600000000000001,3513,0.0047,0.0181,804.8274728656171,0.87920042
F,11,Y1-S11,2022 Q2,2.0,2.0,True,False,False,APPROVED,2,500,Y1,Eligible,Non-Rewards,High,16,319,319.0,0.0,0.0,383303.72,99974.39,397454.79,1065050.00,3.0,1,0.00,0.00,4.0,2446.75,10.0,387286.42734295,338400.49,319,1065050.00,319,387286.42734295,0.000000,0E-8,0.37317947,3338.71473354,2446.75,10.0,99974.39,1,387286.42734295,0.25814070,0.003039015761,0.35897583,0.09268638891524573,0.35897583,0.7580370854533071,0.0009600000000000001,1994,0.00440409,0.018000000000000002,692.051228207258,0.8830060845913281
F,11,Y1-S11,2023 Q1,13.0,10.0,False,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,47,48,,,,,,,,,0,,,,,,,,32,52750.00,48,48366.11077417,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.02143478383,0.83286582,0.01510418494568121,0.83286582,0.907087166245342,0.0008399999999990001,1123,0.00626828,0.06420000000000001,355.07225259689056,0.948684656166747
F,7,Y1-S7,2021 H2,1.0,8.0,True,False,False,APPROVED,2,500,Y1,Eligible,Non-Rewards,High,21,1,1.0,0.0,0.0,4664.78,7.20,4797.39,6000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4821.06774193,4765.22,1,6000.00,1,4821.06774193,0.000000,0E-8,0.79956500,6000.00000000,0.00,0.0,7.20,0,4821.06774193,0.00149345,0.002463398619,0.72734989,0.09863539820450001,0.72734989,0.7331807932519001,0.0011400000000000002,2000,0.00420561,0.0134,1397.2229774648445,0.9446992764898721
F,7,Y1-S7,2019 H1,3.0,6.0,True,False,False,APPROVED,1,300,Y1,Eligible,Non-Rewards,Low,84,13,,,,,,,,,0,,,,,,,,11,27750.00,13,18982.27903226,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2018 H2,10.0,7.0,False,False,False,OTHER,1,0,Y3+,Eligible,Non-Rewards,High,49,9,9.0,0.0,0.0,727.84,105.97,743.86,5200.00,0.0,0,0.00,0.00,0.0,0.00,0.0,749.75741934,702.85,9,5200.00,9,749.75741934,0.000000,0E-8,0.14305000,577.77777778,0.00,0.0,105.97,0,749.75741934,0.14133905,0.01421666667,0.6846333,0.010916418320930233,0.6846333,0.8739,0.0015400000000000001,645,0.0063,0.0398,219.3550187726048,0.9455072999999999
F,18,Y2,2023 Q3,1.0,2.0,True,False,True,APPROVED,4,1000,Y2,Eligible,Non-Rewards,Low,87,3,,,,,,,,,0,,,,,,,,3,19100.00,3,922.91930107,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2021 H1,5.0,1.0,False,False,False,APPROVED,1,500,Y1,Not Eligible,Non-Rewards,Low,89,1,,,,,,,,,0,,,,,,,,42,102700.00,1,38131.38217817,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q4,12.0,6.0,False,False,False,OTHER,4,0,Y2,Eligible,Rewards,Low,47,1,,,,,,,,,0,,,,,,,,1,3100.00,1,3104.79233333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0140323609,0.6114282,0.020039424869688387,0.6114282,0.883,0.0014600000000000001,3530,0.0058000000000000005,0.0478,1102.9998213033277,0.93605466
F,7,Y1-S7,2023 Q2,8.0,10.0,False,False,False,APPROVED,3,100,Y1,Eligible,Non-Rewards,Low,88,69,,,,,,,,,0,,,,,,,,15,47300.00,69,42450.34290322,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2022 Q4,7.0,8.0,True,False,False,APPROVED,2,300,Y1,Not Eligible,Non-Rewards,Low,34,3,,,,,,,,,0,,,,,,,,2,6600.00,3,5872.29933334,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01273771364,0.75561648,0.03646700727909604,0.75561648,0.86955055864978,0.001019999999999,1770,0.0056416,0.0472,908.5490595468384,0.9461976067505481
F,26,Y3,2024 Q1,5.0,9.0,False,True,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,High,10,1,1.0,0.0,0.0,2395.28,34.23,2462.82,2500.00,0.0,0,0.00,0.00,0.0,0.00,0.0,2480.90645161,2452.74,1,2500.00,1,2480.90645161,0.000000,0E-8,0.98512800,2500.00000000,0.00,0.0,34.23,0,2480.90645161,0.01379738,0.002866666667,0.8529596,0.04057579838,0.8529595999999999,0.7901,0.0020700000000000002,2500,0.006200000000000001,0.0346,2070.7416766398733,0.95197095
F,18,Y2,2021 H2,5.0,8.0,False,False,False,APPROVED,2,1000,Y2,Not Eligible,Non-Rewards,High,7,1,1.0,0.0,0.0,2339.47,47.40,2396.49,2400.00,0.0,0,0.00,0.00,0.0,0.00,0.0,2327.67709677,2348.87,1,2400.00,1,2327.67709677,0.000000,0E-8,0.99853750,2400.00000000,0.00,0.0,47.40,0,2327.67709677,0.02036365,0.00122092544,0.730912,0.08474496019190284,0.730912,0.7391000000000001,0.0016400000000000002,2470,0.0066,0.0298,1778.117116453981,0.93434334
F,18,Y2,2021 H2,1.0,6.0,True,False,True,APPROVED,2,3000,Y2,Eligible,Non-Rewards,High,10,9,9.0,0.0,0.0,28071.33,3618.77,29004.23,55250.00,0.0,0,0.00,0.00,0.0,0.00,0.0,34022.21011825,34114.34,9,55250.00,9,34022.21011825,0.000000,0E-8,0.52496344,6138.88888889,0.00,0.0,3618.77,0,34022.21011825,0.10636493,0.0006930153518,0.5208011751,0.09095002018019227,0.538872,0.5636,0.00197,4473,0.0038,0.0048000000000000004,2280.243026301928,0.91419046
F,26,Y3,2024 Q1,15.0,4.0,False,False,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,Low,68,6,,,,,,,,,0,,,,,,,,1,2100.00,6,627.01838710,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2024 Q1,3.0,6.0,True,False,True,APPROVED,4,1000,Y3+,Eligible,Rewards,High,12,1,1.0,0.0,0.0,4573.19,0.00,4699.96,5000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4711.47290323,4594.71,1,5000.00,1,4711.47290323,0.000000,0E-8,0.93999200,5000.00000000,0.00,0.0,0.00,0,4711.47290323,0E-8,0.001614375,0.565737179,0.0480420616238674,0.5785222,0.7445,0.00491,4525,0.0051,0.019700000000000002,2474.3262543147443,0.94523506
F,18,Y2,2022 Q4,10.0,8.0,False,False,False,OTHER,4,0,Y2,Eligible,Non-Rewards,Low,75,13,,,,,,,,,0,,,,,,,,9,40100.00,13,29209.40373116,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2024 Q1,3.0,2.0,False,False,True,OTHER,5,0,Y3+,Eligible,Rewards,Low,72,55,,,,,,,,,0,,,,,,,,52,259750.00,55,75984.67666670,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2025 Q2,10.0,8.0,False,False,False,OTHER,1,0,Y1,Eligible,Rewards,Low,63,147,,,,,,,,,0,,,,,,,,147,70600.00,147,62901.51019602,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2023 Q3,6.0,4.0,False,False,True,OTHER,8,0,Y3+,Eligible,Rewards,Low,55,1,,,,,,,,,0,,,,,,,,1,7500.00,1,3763.22900000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01244166667,0.4323019,0.02318308730973333,0.43230189999999996,0.8524,0.0015400000000000001,7500,0.006200000000000001,0.0279,1734.2081902186344,0.90341328
F,26,Y3,2021 H1,6.0,3.0,False,False,False,APPROVED,1,1000,Y3+,Eligible,Non-Rewards,High,34,1,1.0,0.0,0.0,3979.02,103.52,4085.00,4100.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4000.91965517,3977.08,1,4100.00,1,4000.91965517,0.000000,0E-8,0.99634146,4100.00000000,0.00,0.0,103.52,0,4000.91965517,0.02587405,0.01275340654,0.4387947,0.01814432855408654,0.4387947,0.8464,0.0015400000000000001,1664,0.006200000000000001,0.0454,523.4077623212058,0.87565314
F,7,Y1-S7,2024 Q4,6.0,4.0,False,False,False,OTHER,2,0,Y1,Eligible,Rewards,Low,18,152,,,,,,,,,0,,,,,,,,151,303500.00,152,175163.10296777,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01064503709,0.59277179,0.064929513950542,0.59277179,0.883824087272269,0.0009600000000000001,1476,0.00540806,0.043300000000000005,793.59838959556,0.9291539902802721
F,11,Y1-S11,2023 Q2,7.0,7.0,False,False,True,APPROVED,3,2000,Y1,Eligible,Rewards,Low,25,2,,,,,,,,,0,,,,,,,,7,41850.00,2,24820.70638710,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01822782132,0.7586858942,0.0539779834554764,0.78309215,0.8817656093499631,0.0011400000000000002,4492,0.0056416,0.050100000000000006,2620.7726405712465,0.9441795241852121
F,7,Y1-S7,2023 Q1,3.0,5.0,False,False,False,OTHER,4,0,Y1,Eligible,Non-Rewards,High,22,2,2.0,0.0,0.0,11220.14,841.18,11548.94,12100.00,0.0,0,0.00,0.00,0.0,0.00,0.0,11562.87709678,11583.06,2,12100.00,2,11562.87709678,0.000000,0E-8,0.95445785,6050.00000000,0.00,0.0,841.18,0,11562.87709678,0.07274833,0.006518227571,0.65231123,0.06897841914147453,0.65231123,0.824883740834067,0.0011400000000000002,3513,0.00507363,0.0291,2108.2547803491375,0.9367347081388091
F,18,Y2,2022 Q4,2.0,5.0,True,False,True,APPROVED,5,4000,Y2,Eligible,Non-Rewards,Low,88,2,,,,,,,,,0,,,,,,,,2,16000.00,2,6278.38986022,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2018 H1,4.0,9.0,False,False,False,OTHER,1,0,Y2,Eligible,Non-Rewards,High,4,9,9.0,0.0,0.0,4638.47,694.70,4758.95,7000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,5554.24000000,4712.74,9,7000.00,9,5554.24000000,0.000000,0E-8,0.67985000,777.77777778,0.00,0.0,694.70,0,5554.24000000,0.12507562,0.0003149595911,0.8061324,0.10337214299555557,0.8061324,0.5771000000000001,0.0016400000000000002,675,0.0061,0.0188,539.8967495943034,0.96601242
F,7,Y1-S7,2023 Q3,5.0,3.0,True,False,False,APPROVED,1,750,Y1,Eligible,Non-Rewards,Low,24,17,,,,,,,,,0,,,,,,,,17,51250.00,17,16717.83943010,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01056830987,0.55496973,0.06649634062001353,0.55496973,0.8642244860457051,0.0011400000000000002,1479,0.0053725,0.0376,712.9554313859687,0.922683201804489
F,18,Y2,2023 Q3,9.0,4.0,False,False,False,OTHER,3,0,Y2,Eligible,Non-Rewards,Low,34,9,,,,,,,,,0,,,,,,,,7,19400.00,9,13276.42444087,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0128173782,0.514196928,0.028842128384553172,0.514196928,0.8711000000000001,0.0014600000000000001,2473,0.0064,0.0565,877.8911445660601,0.91403104
F,18,Y2,2023 Q2,4.0,1.0,False,False,False,APPROVED,3,1000,Y2,Eligible,Rewards,Low,28,1,,,,,,,,,0,,,,,,,,2,8100.00,1,802.50766667,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.007241865628,0.2004158356,0.02198456660133179,0.202764,0.8180000000000001,0.0018100000000000002,3454,0.0056,0.0359,585.1085808680608,0.8609013999999999
F,11,Y1-S11,2024 Q1,6.0,2.0,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,Low,84,43,,,,,,,,,0,,,,,,,,42,58250.00,43,20411.63202305,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2020 H1,9.0,6.0,False,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,High,5,91,91.0,0.0,0.0,77394.70,13997.53,79356.09,129750.00,1.0,0,0.00,0.00,1.0,253.50,4.0,76351.82000000,73383.19,91,129750.00,91,76351.82000000,0.000000,0E-8,0.61160763,1425.82417582,253.50,4.0,13997.53,0,76351.82000000,0.18332936,0.0005746268657,0.78813233,0.09416492663996555,0.78813233,0.8139856694278731,0.0007800000000000001,1161,0.00794676,0.027800000000000002,909.544934498335,0.9370140232752361
F,26,Y3,2023 Q2,12.0,10.0,False,False,False,OTHER,4,0,Y3+,Eligible,Rewards,Low,61,4,,,,,,,,,0,,,,,,,,4,15850.00,4,9976.02612903,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2023 Q3,6.0,7.0,True,False,False,APPROVED,2,500,Y1,Eligible,Rewards,High,5,12,12.0,0.0,0.0,13545.42,632.72,14008.94,22550.00,0.0,0,0.00,0.00,0.0,0.00,1.0,14004.10022578,13147.63,12,22550.00,12,14004.10022578,0.000000,0E-8,0.62123902,1879.16666667,0.00,1.0,632.72,0,14004.10022578,0.04518105,0.0002776174983,0.77517091,0.09977729004858299,0.77517091,0.7075915087484671,0.0007800000000000001,1976,0.00645647,0.0173,1523.90894682051,0.943006126449734
F,18,Y2,2021 H2,6.0,9.0,False,False,False,APPROVED,2,1000,Y2,Eligible,Non-Rewards,High,10,82,82.0,0.0,0.0,172953.32,28612.82,177542.94,251850.00,0.0,0,0.00,0.00,3.0,1658.24,2.0,169891.09927933,165827.22,82,251850.00,82,169891.09927933,0.000000,0E-8,0.70495509,3071.34146341,1658.24,2.0,28612.82,0,169891.09927933,0.16841859,0.005279551632,0.7997159,0.06676931126940268,0.7997158999999999,0.8167000000000001,0.00197,2461,0.0067,0.0426,1898.6906190173152,0.9439639
F,26,Y3,2024 Q1,15.0,5.0,False,False,False,OTHER,1,0,Y3+,Eligible,Non-Rewards,Low,36,191,,,,,,,,,0,,,,,,,,131,65250.00,191,36410.47418279,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.018725,0.7618951,0.038707284963756174,0.7618950999999999,0.9264,0.00333,607,0.0043,0.07540000000000001,207.46563471866503,0.9272155400000001
F,26,Y3,2021 H2,5.0,4.0,False,False,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,Low,69,130,,,,,,,,,0,,,,,,,,84,336550.00,130,138402.50166129,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2024 Q1,5.0,3.0,False,False,False,APPROVED,3,500,Y1,Eligible,Non-Rewards,High,2,3,3.0,0.0,0.0,4122.79,2518.71,4194.65,10000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,3395.98635150,3048.23,3,10000.00,3,3395.98635150,0.000000,0E-8,0.41946500,3333.33333333,0.00,0.0,2518.71,0,3395.98635150,0.74167259,0.0001065891903,0.3315501843,0.1526793126615333,0.33266389,0.6267881911652861,0.0007800000000000001,2987,0.00659986,0.010700000000000001,988.6464991036867,0.7600842744066371
F,26,Y3,2023 Q2,1.0,2.0,False,False,True,APPROVED,7,1500,Y3+,Eligible,Non-Rewards,High,9,2,2.0,0.0,0.0,6906.56,158.14,7086.85,16000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,7107.75057842,6912.93,2,16000.00,2,7107.75057842,0.000000,0E-8,0.44292813,8000.00000000,0.00,0.0,158.14,0,7107.75057842,0.02224895,0.0005711282603,0.2324765827,0.06027668405759364,0.2518604,0.5465,0.0020700000000000002,7796,0.0036000000000000003,0.00462,1775.9207154104033,0.82063117
F,18,Y2,2022 Q3,3.0,7.0,False,False,False,OTHER,2,0,Y2,Eligible,Rewards,Low,87,6,,,,,,,,,0,,,,,,,,5,20200.00,6,6521.81933333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2023 Q2,3.0,3.0,False,False,False,OTHER,4,0,Y1,Eligible,Rewards,Low,82,1,,,,,,,,,0,,,,,,,,1,5000.00,1,3783.67966667,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2024 Q3,4.0,6.0,False,False,True,OTHER,6,0,Y3+,Eligible,Rewards,Low,36,16,,,,,,,,,0,,,,,,,,16,92900.00,16,56674.30389247,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.008566666667,0.5276525,0.045154531610064046,0.5276525,0.8220000000000001,0.00333,5465,0.0056,0.032100000000000004,2219.571436368515,0.9445072999999999
F,18,Y2,2023 Q4,6.0,7.0,False,False,False,APPROVED,2,100,Y2,Eligible,Non-Rewards,Low,40,1,,,,,,,,,0,,,,,,,,1,1350.00,1,1371.67633333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01341642273,0.6123264,0.01897041994234465,0.6123263999999999,0.8481000000000001,0.0014600000000000001,1561,0.006200000000000001,0.0392,611.1506224734617,0.9423974700000001
F,26,Y3,2023 Q3,4.0,6.0,True,False,True,APPROVED,2,3000,Y3+,Eligible,Non-Rewards,Low,15,2,,,,,,,,,0,,,,,,,,5,25350.00,2,10778.65258064,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.005184375,0.5239801075,0.04844311640471989,0.5494278,0.7989,0.0019100000000000002,4534,0.0056,0.0298,2243.0522981461163,0.94487118
F,11,Y1-S11,2024 Q1,7.0,7.0,True,False,False,APPROVED,3,500,Y1,Eligible,Non-Rewards,High,7,4,4.0,0.0,0.0,10019.47,569.59,10382.99,13750.00,0.0,0,0.00,0.00,0.0,0.00,1.0,10259.19837635,9872.56,4,13750.00,4,10259.19837635,0.000000,0E-8,0.75512655,3437.50000000,0.00,1.0,569.59,0,10259.19837635,0.05551993,0.002216412003,0.8592539115,0.07821793957352942,0.86213538,0.77613900563768,0.0009600000000000001,2992,0.00670649,0.0247,2544.3432061181547,0.938723395503511
F,26,Y3,2022 Q3,4.0,7.0,True,False,False,APPROVED,1,2000,Y3+,Eligible,Non-Rewards,Low,73,2,,,,,,,,,0,,,,,,,,2,8900.00,2,6979.90033334,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2023 Q4,2.0,2.0,False,True,False,OTHER,1,0,Y3+,Eligible,Rewards,Low,34,1,,,,,,,,,0,,,,,,,,1,1000.00,1,0E-8,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.004982217978,0.3078785,0.021731230856929955,0.3078785,0.7847000000000001,0.0015400000000000001,671,0.0047,0.0181,175.86491376726252,0.83955077
F,7,Y1-S7,2022 Q2,4.0,6.0,True,False,False,APPROVED,1,1000,Y1,Eligible,Non-Rewards,High,2,44,44.0,0.0,0.0,53335.46,18718.75,54605.87,79550.00,0.0,0,0.00,0.00,0.0,0.00,1.0,49358.23168797,48591.78,44,79550.00,44,49358.23168797,0.000000,0E-8,0.68643457,1807.95454545,0.00,1.0,18718.75,0,49358.23168797,0.37924272,0.0001957880311,0.68888556,0.213582081364,0.68888556,0.571250546621987,0.0007800000000000001,1750,0.00586793,0.0088,1203.2048974017519,0.931366340443437
F,26,Y3,2021 H1,6.0,7.0,False,False,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,Low,52,31,,,,,,,,,0,,,,,,,,24,108750.00,31,47455.69976500,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01244166667,0.5784641,0.01564909875170204,0.5784640999999999,0.8515,0.0015400000000000001,2497,0.006200000000000001,0.0279,805.9216248112782,0.9455072999999999
F,7,Y1-S7,2022 Q4,6.0,3.0,False,False,False,APPROVED,2,1000,Y1,Eligible,Non-Rewards,Low,39,34,,,,,,,,,0,,,,,,,,26,109250.00,34,48937.80660215,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01200083175,0.53696277,0.04481613443578352,0.53696277,0.860157204537462,0.001019999999999,2476,0.00551021,0.0438,901.2641305517516,0.9240317199769471
F,26,Y3,2020 H2,1.0,3.0,False,False,False,OTHER,2,0,Y3+,Eligible,Non-Rewards,Low,13,5,,,,,,,,,0,,,,,,,,122,255400.00,5,58941.38784065,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0007043703677,0.3351729,0.062181943489795916,0.3351729,0.615,0.0019100000000000002,1519,0.0039000000000000003,0.005260000000000001,492.2828933472104,0.87714317
F,26,Y3,2022 Q4,12.0,8.0,False,False,False,APPROVED,2,500,Y3+,Eligible,Non-Rewards,Low,70,2,,,,,,,,,0,,,,,,,,2,5550.00,2,5277.73333333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2025 Q1,6.0,4.0,False,False,False,OTHER,3,0,Y2,Eligible,Non-Rewards,Low,45,41,,,,,,,,,0,,,,,,,,40,114600.00,41,50969.63660461,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01166262953,0.470578416,0.02648166763185697,0.47057841600000005,0.8496,0.0014600000000000001,2461,0.006200000000000001,0.0341,726.6016603570849,0.91403104
F,7,Y1-S7,2023 Q1,13.0,3.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Non-Rewards,Low,90,8,,,,,,,,,0,,,,,,,,4,2950.00,8,833.19466667,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2018 H2,13.0,4.0,False,False,False,APPROVED,1,300,Y1,Not Eligible,Non-Rewards,Low,82,2,,,,,,,,,0,,,,,,,,21,42900.00,2,22875.38928111,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2020 H2,,,False,False,False,APPROVED,1,300,Y1,Not Eligible,Non-Rewards,Low,84,1,,,,,,,,,0,,,,,,,,1,3200.00,1,2735.69483871,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q3,11.0,8.0,False,False,False,APPROVED,1,100,Y2,Eligible,Non-Rewards,High,8,3,3.0,0.0,0.0,1257.37,11.58,1392.71,1900.00,0.0,0,0.00,0.00,0.0,0.00,0.0,1304.85485713,1296.89,3,1900.00,3,1304.85485713,0.000000,0E-8,0.73300526,633.33333333,0.00,0.0,11.58,0,1304.85485713,0.00887455,0.005,0.7760001,0.06494787500548697,0.7760001,0.8917,0.003920000000000001,729,0.0077,0.0644,552.3887945435273,0.9247453999999999
F,18,Y2,2023 Q2,9.0,10.0,False,False,False,APPROVED,2,500,Y2,Eligible,Non-Rewards,Low,75,3,,,,,,,,,0,,,,,,,,3,6700.00,3,4926.27208601,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2024 Q1,6.0,6.0,False,False,True,APPROVED,3,2000,Y1,Eligible,Rewards,High,16,15,14.0,1.0,12.0,55938.82,1969.97,57283.57,73200.00,0.0,0,4600.74,4750.00,0.0,0.00,0.0,57078.77893547,56442.44,14,73200.00,15,57078.77893547,0.857143,4600.74000000,0.78256243,5228.57142857,0.00,0.0,1969.97,0,57078.77893547,0.03451318,0.01042428913,0.6937710708,0.06830767295796264,0.7160685800000001,0.874540511886656,0.0009600000000000001,4496,0.0053059100000000005,0.0397,2870.8967750621146,0.9384889548048171
F,26,Y3,2024 Q4,1.0,4.0,True,False,True,APPROVED,4,2000,Y3+,Eligible,Rewards,Low,55,1,,,,,,,,,0,,,,,,,,1,5300.00,1,1845.42032258,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.003655,0.374591798,0.024897500520570194,0.397546485,0.7735000000000001,0.0015400000000000001,5542,0.004200000000000001,0.0161,1647.1970048595358,0.90341328
F,26,Y3,2022 Q2,10.0,9.0,False,False,False,APPROVED,3,500,Y3+,Eligible,Non-Rewards,Low,46,3,,,,,,,,,0,,,,,,,,3,13900.00,3,10139.46078494,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01434166667,0.7150593905,0.023067367041095892,0.7186610999999999,0.8744000000000001,0.0015400000000000001,2993,0.0063,0.0437,1117.1640971162906,0.9475072999999999
F,7,Y1-S7,2018 H2,3.0,7.0,True,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,High,52,18,18.0,0.0,0.0,15708.61,1422.68,16437.48,35700.00,0.0,0,0.00,0.00,0.0,0.00,2.0,15826.44896921,15462.38,18,35700.00,18,15826.44896921,0.000000,0E-8,0.46043361,1983.33333333,0.00,2.0,1422.68,0,15826.44896921,0.08989256,0.007232136498,0.69003541,0.05372549387112172,0.69003541,0.829476701018487,0.0008399999999990001,1257,0.00507363,0.0261,622.8327860418535,0.9441795241852121
F,26,Y3,2025 Q2,1.0,1.0,False,False,False,OTHER,2,0,Y3+,Eligible,Rewards,Low,27,39,,,,,,,,,0,,,,,,,,29,44300.00,39,1874.24287097,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.002454239717,0.1550785,0.0327897135720869,0.15507849999999998,0.7123,0.0015400000000000001,1519,0.004200000000000001,0.0048000000000000004,216.55446601314418,0.80293011
